iteration,score
0,3792.264367816092
5,3928.091954022989
21,3992.0344827586214
50,4051.977011494253
87,4232.80459770115
93,4233.80459770115
94,4239.80459770115
108,4305.747126436781
161,4306.747126436781
178,4321.747126436781
226,4327.747126436781
234,4336.747126436781
2071,4356.747126436781
2189,4448.689655172413
2400,4451.689655172413
2505,4476.689655172413
2605,4476.689655172413
2623,4483.689655172413
2651,4493.689655172413
2736,4507.689655172413
2852,4509.689655172413
2945,4525.689655172413
3188,4601.6321839080465
3216,4669.574712643678
3218,4670.574712643678
3272,4672.574712643678
3274,4672.574712643678
3290,4672.574712643678
3314,4672.574712643678
3497,4672.574712643678
3546,4672.574712643678
3574,4672.574712643678
3585,4672.574712643678
3594,4672.574712643678
3613,4674.574712643678
3655,4674.574712643678
3663,4674.574712643678
3674,4674.574712643678
3701,4674.574712643678
3704,4674.574712643678
3715,4677.574712643678
3758,4677.574712643678
4186,4678.574712643678
4638,4678.574712643678
4947,4680.574712643678
4995,4680.574712643678
5188,4680.574712643678
5388,4680.574712643678
5580,4680.574712643678
5720,4680.574712643678
5830,4680.574712643678
6785,4680.574712643678
6996,4680.574712643678
7007,4680.574712643678
7176,4680.574712643678
7199,4680.574712643678
7231,4680.574712643678
7270,4680.574712643678
7385,4680.574712643678
7450,4680.574712643678
8470,4680.574712643678
8537,4680.574712643678
9115,4680.574712643678
9306,4680.574712643678
9898,4680.574712643678
10227,4680.574712643678
10241,4680.574712643678
10336,4680.574712643678
10349,4680.574712643678
11029,4680.574712643678
11574,4680.574712643678
11939,4680.574712643678
12088,4680.574712643678
12748,4680.574712643678
13147,4680.574712643678
13250,4680.574712643678
14025,4680.574712643678
20537,4680.574712643678
22447,4680.574712643678
29333,4680.574712643678
