train,stations
0,"[Almere Centrum, Hilversum, Utrecht Centraal, Amersfoort, Apeldoorn, Deventer]"
1,"[Alkmaar, Castricum, Alkmaar, Castricum, Beverwijk, Castricum, Zaandam, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk]"
2,"[Tilburg, Breda, Etten-Leur, Roosendaal, Dordrecht, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag HS]"
3,"[Weert]"
4,"[Ede-Wageningen, Utrecht Centraal, s-Hertogenbosch]"
5,"[Steenwijk, Zwolle, Amersfoort, Apeldoorn, Deventer]"
6,"[Steenwijk, Heerenveen, Leeuwarden, Groningen]"
7,"[Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Haarlem, Beverwijk, Zaandam, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Haarlem]"
8,"[Dieren]"
9,"[Gouda, Alphen a/d Rijn, Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal, Amsterdam Centraal, Amsterdam Amstel]"
10,"[Zwolle, Almelo, Hengelo, Almelo, Hengelo, Enschede, Hengelo, Enschede]"
11,"[Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk]"
12,"[Rotterdam Blaak, Rotterdam Alexander, Gouda, Den Haag HS, Leiden Centraal, Den Haag Centraal, Leiden Centraal, Schiphol Airport, Leiden Centraal, Den Haag Laan v NOI, Gouda, Rotterdam Alexander]"
13,"[Eindhoven, s-Hertogenbosch, Tilburg, Eindhoven, Tilburg, s-Hertogenbosch]"
14,"[Heemstede-Aerdenhout, Leiden Centraal, Den Haag HS, Delft, Den Haag Laan v NOI, Leiden Centraal, Den Haag Centraal, Delft, Den Haag Centraal, Delft]"
score,4736.404494382023
connections missing,[['Alkmaar': 'Den Helder']: ['Amsterdam Amstel': 'Almere Centrum']: ['Amsterdam Amstel': 'Hilversum']: ['Amsterdam Zuid': 'Schiphol Airport']: ['Assen': 'Zwolle']: ['Breda': 'Dordrecht']: ['Den Haag Centraal': 'Gouda']: ['Dordrecht': 'Rotterdam Centraal']: ['Helmond': 'Venlo']: ['Utrecht Centraal': 'Schiphol Airport']]
