iteration,score
1,3976.730337078652
2,3987.089887640449
4,4065.8089887640454
17,4171.52808988764
51,4175.887640449438
52,4216.247191011236
60,4294.606741573034
70,4298.606741573034
139,4453.3258426966295
632,4516.685393258427
899,4617.044943820225
978,4626.044943820225
1304,4638.044943820225
3020,4642.044943820225
4308,4644.044943820225
4904,4646.044943820225
12482,4654.044943820225
126794,4654.044943820225
201419,4656.044943820225
344525,4661.044943820225
349781,4663.044943820225
356878,4725.404494382023
363791,4725.404494382023
376640,4729.404494382023
387190,4736.404494382023
410473,4805.76404494382
