iteration,score
9,3698.011235955056
20,3886.730337078652
31,3980.089887640449
36,4172.168539325843
37,4260.52808988764
69,4470.606741573034
137,4626.966292134832
180,4670.966292134832
184,4796.3258426966295
319,4801.3258426966295
337,4852.685393258427
369,4895.044943820225
378,4982.76404494382
578,5113.123595505618
1033,5170.123595505618
1160,5526.202247191011
2328,5613.561797752809
2592,5677.921348314607
3065,5752.2808988764045
3714,5773.2808988764045
4755,5795.640449438202
5392,5817.640449438202
5463,5822.640449438202
12510,5861.640449438202
