iteration,score
4,3977.651685393258
35,4495.808988764045
414,4509.168539325843
494,4728.887640449438
751,4842.606741573034
1631,4929.606741573034
1763,5036.966292134832
1898,5135.3258426966295
2058,5151.685393258427
2259,5194.044943820225
3234,5228.404494382023
3293,5410.123595505618
3302,5455.483146067416
4152,5570.842696629214
4503,5682.202247191011
4870,5722.202247191011
12336,5819.561797752809
17383,5940.921348314607
17840,5994.2808988764045
26193,6032.2808988764045
31664,6032.2808988764045
32834,6039.2808988764045
41154,6055.2808988764045
