iteration,score
0,3760.730337078652
14,3806.089887640449
15,4001.8089887640454
32,4162.887640449438
39,4215.247191011236
40,4282.606741573034
43,4405.966292134832
50,4636.685393258427
136,4707.044943820225
161,4742.404494382023
254,4878.123595505618
413,4948.483146067416
571,4969.483146067416
1559,4988.483146067416
1577,4997.123595505618
2983,5070.483146067416
3745,5103.842696629214
3841,5183.202247191011
5711,5208.202247191011
5746,5354.561797752809
6223,5370.561797752809
7736,5376.561797752809
9603,5419.921348314607
9979,5449.921348314607
10090,5551.2808988764045
14957,5577.2808988764045
23194,5591.2808988764045
