iteration,score
3,3677.292134831461
6,3784.011235955056
7,3989.730337078652
14,4034.4494382022467
80,4167.168539325843
135,4193.168539325843
143,4295.887640449438
150,4546.606741573034
166,4615.606741573034
188,4624.606741573034
210,4841.685393258427
240,4900.044943820225
241,5009.404494382023
464,5134.123595505618
848,5168.123595505618
1017,5172.123595505618
1700,5246.483146067416
1732,5399.842696629214
2469,5431.202247191011
2486,5491.561797752809
2751,5493.561797752809
3238,5519.561797752809
3762,5544.561797752809
4518,5600.561797752809
5004,5658.921348314607
7499,5715.2808988764045
9858,5718.2808988764045
11060,5728.2808988764045
14686,5751.2808988764045
20799,5760.2808988764045
22886,5791.2808988764045
