iteration,score
10,3518.4494382022467
13,3543.8089887640454
14,3686.52808988764
26,3738.2471910112363
29,3837.606741573034
56,3908.9662921348317
78,3951.3258426966295
88,4030.044943820225
113,4301.76404494382
127,4322.76404494382
143,4518.483146067416
874,4542.842696629214
1767,4553.842696629214
1814,4584.842696629214
1876,4731.561797752809
2595,4768.561797752809
2712,4769.561797752809
3031,4779.921348314607
3074,4824.2808988764045
3345,4825.2808988764045
3629,4850.2808988764045
7865,4851.2808988764045
8295,4931.640449438202
8541,4943.640449438202
9182,4997.0
15322,5013.0
16992,5117.0
18821,5150.0
28479,5153.640449438202
