iteration,score
2,3302.3370786516853
28,3310.696629213483
57,3390.0561797752807
83,3407.0561797752807
85,3471.4157303370794
89,3490.4157303370794
107,3554.4157303370794
114,3554.4157303370794
131,3632.775280898876
141,3933.8539325842703
157,3993.213483146067
158,4328.292134831461
166,4350.292134831461
202,4547.011235955056
207,4715.730337078652
320,4744.730337078652
601,4811.089887640449
609,4853.089887640449
785,4920.449438202247
874,5019.808988764045
935,5041.808988764045
975,5048.808988764045
988,5051.808988764045
1063,5142.168539325843
1111,5173.168539325843
1118,5255.52808988764
1369,5292.52808988764
1488,5375.52808988764
1494,5442.887640449438
2017,5662.606741573034
2121,5679.606741573034
2425,5726.966292134832
2488,5738.966292134832
3057,5834.3258426966295
3975,5864.3258426966295
4242,5869.3258426966295
4253,5889.3258426966295
4383,5917.3258426966295
5367,5945.685393258427
6541,6024.044943820225
7092,6042.044943820225
16926,6076.044943820225
23318,6150.404494382023
26286,6316.76404494382
31444,6379.123595505618
39800,6396.123595505618
41802,6407.123595505618
42323,6494.483146067416
