iteration,score
3,3603.8539325842703
10,3991.292134831461
17,4158.011235955056
50,4232.370786516854
61,4466.089887640449
72,4476.449438202247
112,4485.808988764045
122,4593.168539325843
160,4901.247191011236
177,5133.3258426966295
216,5352.044943820225
318,5357.044943820225
378,5542.76404494382
1651,5545.76404494382
3076,5652.123595505618
3200,5674.123595505618
3499,5678.123595505618
5479,5709.123595505618
6770,5829.483146067416
9289,5832.483146067416
11524,5864.842696629214
11974,5876.842696629214
12013,5911.202247191011
12285,5911.202247191011
12472,6111.921348314607
17490,6111.921348314607
18202,6137.921348314607
