iteration,score
1,3377.573033707865
18,3482.292134831461
20,3522.651685393258
21,3585.3707865168544
32,3589.730337078652
38,3618.730337078652
42,3620.730337078652
47,3718.4494382022467
69,3816.8089887640454
82,3903.52808988764
87,3964.8876404494376
92,4049.2471910112363
115,4091.2471910112363
124,4416.966292134832
168,4505.3258426966295
193,4699.044943820225
407,4726.044943820225
1675,4850.76404494382
1817,5031.483146067416
2050,5102.842696629214
2067,5259.202247191011
2615,5275.561797752809
3239,5332.561797752809
3281,5338.561797752809
4340,5365.561797752809
5571,5385.561797752809
