iteration,score
2,3877.4157303370794
17,4089.134831460674
41,4161.494382022472
47,4244.85393258427
144,4370.213483146067
177,4497.573033707865
185,4561.932584269663
199,4565.932584269663
202,4624.292134831461
210,4791.651685393258
314,4873.011235955056
334,4918.370786516854
865,5040.730337078652
905,5057.730337078652
985,5067.730337078652
1420,5076.730337078652
1462,5128.089887640449
2221,5149.089887640449
2229,5161.089887640449
2263,5356.808988764045
3167,5361.808988764045
3309,5386.808988764045
4588,5401.808988764045
4670,5618.52808988764
6833,5689.887640449438
6948,5791.247191011236
7318,5893.606741573034
7555,5899.606741573034
