iteration,score
4,3420.213483146067
5,3559.292134831461
11,3664.3707865168544
14,4007.4494382022467
22,4081.168539325843
24,4173.887640449438
49,4201.887640449438
77,4305.606741573034
114,4393.966292134832
149,4466.3258426966295
152,4471.3258426966295
172,4494.3258426966295
181,4529.685393258427
183,4604.044943820225
184,4824.404494382023
190,4831.76404494382
309,4971.123595505618
417,5025.123595505618
639,5027.483146067416
729,5041.483146067416
1192,5052.483146067416
1533,5082.483146067416
2417,5084.483146067416
2768,5127.483146067416
2898,5225.842696629214
3297,5240.842696629214
5095,5300.842696629214
13051,5342.842696629214
16672,5372.202247191011
16709,5384.202247191011
17715,5384.202247191011
17924,5386.202247191011
17951,5395.202247191011
22011,5407.202247191011
28866,5420.561797752809
29385,5437.561797752809
29913,5467.561797752809
