iteration,score
3,3705.3218390804595
13,3926.2068965517237
16,4072.1494252873554
40,4243.034482758621
44,4269.919540229885
45,4429.862068965516
49,4535.80459770115
117,4544.747126436781
121,4617.747126436781
124,4671.6321839080465
177,4682.6321839080465
228,4752.574712643678
229,4911.51724137931
237,4938.459770114943
460,4966.459770114943
633,4974.51724137931
800,4975.51724137931
1124,4992.459770114943
1396,5053.459770114943
1575,5068.459770114943
1645,5141.402298850575
2185,5148.3448275862065
2188,5302.287356321838
2194,5351.287356321838
2275,5356.287356321838
2353,5421.229885057472
3093,5434.229885057472
3331,5438.229885057472
3369,5456.229885057472
5058,5456.229885057472
5424,5467.229885057472
18766,5484.229885057472
19307,5487.229885057472
