train,stations
0,"[Zaandam, Beverwijk, Zaandam, Hoorn, Zaandam, Amsterdam Sloterdijk]"
1,"[Eindhoven, Weert, Eindhoven, Helmond, Eindhoven, Tilburg, s-Hertogenbosch, Eindhoven, Helmond, Venlo, Helmond]"
2,"[Sittard, Roermond]"
3,"[Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Amstel, Almere Centrum, Amsterdam Centraal, Utrecht Centraal, s-Hertogenbosch]"
4,"[Den Haag HS, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Gouda, Den Haag HS, Delft, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Dordrecht, Roosendaal]"
5,"[Gouda, Den Haag Centraal, Leiden Centraal, Den Haag Centraal, Leiden Centraal]"
6,"[Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag Centraal, Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal]"
7,"[Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal, Hilversum, Almere Centrum, Lelystad Centrum, Almere Centrum]"
8,"[Etten-Leur, Roosendaal, Etten-Leur, Breda, Tilburg, s-Hertogenbosch, Utrecht Centraal, Amersfoort, Apeldoorn, Zutphen, Deventer, Zwolle]"
9,"[Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Zaandam]"
10,"[Leiden Centraal, Den Haag HS, Delft, Den Haag Laan v NOI, Delft, Den Haag Laan v NOI, Gouda, Utrecht Centraal, Amsterdam Amstel]"
11,"[Roosendaal, Dordrecht, Rotterdam Blaak, Rotterdam Alexander]"
12,"[Deventer, Zwolle, Almelo, Deventer, Zutphen, Deventer, Apeldoorn, Deventer, Almelo]"
13,"[Hengelo, Enschede, Hengelo, Almelo, Hengelo, Almelo, Deventer, Apeldoorn, Amersfoort, Apeldoorn, Deventer]"
14,"[Beverwijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Schiphol Airport]"
15,"[Leeuwarden, Heerenveen, Steenwijk, Zwolle, Deventer, Zutphen, Apeldoorn, Zutphen, Dieren, Zutphen, Deventer, Zutphen, Dieren]"
16,"[Etten-Leur, Roosendaal, Etten-Leur, Roosendaal, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Gouda, Utrecht Centraal]"
17,"[Haarlem, Beverwijk, Castricum, Zaandam, Castricum, Alkmaar, Den Helder, Alkmaar, Castricum, Alkmaar, Hoorn]"
18,"[Deventer, Zutphen, Deventer, Zutphen, Dieren, Zutphen]"
19,"[Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal, s-Hertogenbosch, Tilburg, Breda, Dordrecht]"
score,4082.287356321838
connections missing,[['Arnhem Centraal': 'Dieren']: ['Gouda': 'Alphen a/d Rijn']: ['Oss': 'Nijmegen']: ['Roosendaal': 'Vlissingen']: ['s-Hertogenbosch': 'Oss']]
