iteration,score
0,3387.011235955056
1,3630.089887640449
3,3844.168539325843
35,3914.8876404494376
41,3944.2471910112363
171,3993.606741573034
176,4106.966292134832
230,4189.3258426966295
389,4194.3258426966295
791,4199.3258426966295
861,4252.685393258427
862,4262.685393258427
886,4282.685393258427
1565,4286.685393258427
2378,4371.044943820225
2615,4381.044943820225
2627,4485.404494382023
2689,4496.404494382023
2764,4564.76404494382
4890,4566.76404494382
6201,4571.76404494382
18074,4572.76404494382
22831,4572.76404494382
