train,stations
0,"[Enschede, Hengelo, Enschede, Hengelo, Almelo, Hengelo, Almelo, Deventer, Apeldoorn, Zutphen]"
1,"[Venlo, Helmond, Eindhoven, Weert, Roermond]"
2,"[Leiden Centraal, Den Haag HS, Delft, Den Haag Laan v NOI, Gouda, Den Haag HS, Leiden Centraal, Alphen a/d Rijn, Gouda]"
3,"[s-Hertogenbosch, Tilburg, s-Hertogenbosch, Tilburg, Breda, Dordrecht, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag Centraal, Gouda]"
4,"[Heerenveen, Steenwijk, Zwolle, Deventer, Zwolle, Assen, Groningen, Assen, Groningen]"
5,"[Vlissingen, Roosendaal, Etten-Leur, Breda, Dordrecht, Breda, Etten-Leur]"
6,"[Castricum, Alkmaar, Castricum, Zaandam, Hoorn, Zaandam, Castricum, Alkmaar, Castricum]"
7,"[s-Hertogenbosch, Tilburg, Breda, Tilburg, s-Hertogenbosch, Tilburg, Eindhoven, Weert, Eindhoven]"
8,"[Gouda, Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Gouda]"
9,"[Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Haarlem, Beverwijk, Haarlem, Amsterdam Sloterdijk]"
10,"[Hilversum, Almere Centrum, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel, Hilversum, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Zuid]"
11,"[Beverwijk, Zaandam, Amsterdam Sloterdijk, Zaandam, Castricum, Alkmaar, Den Helder, Alkmaar, Hoorn, Alkmaar]"
12,"[Apeldoorn, Amersfoort, Zwolle, Almelo, Deventer, Zutphen, Dieren, Zutphen, Deventer, Apeldoorn]"
13,"[Breda, Etten-Leur, Roosendaal, Dordrecht, Breda, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander, Gouda, Den Haag Centraal]"
14,"[Weert, Roermond, Weert, Roermond, Sittard]"
15,"[Nijmegen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Oss, s-Hertogenbosch, Oss, s-Hertogenbosch, Oss, Nijmegen, Oss]"
16,"[Castricum, Alkmaar, Den Helder, Alkmaar, Castricum, Alkmaar]"
17,"[Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Gouda, Den Haag HS, Leiden Centraal, Schiphol Airport, Leiden Centraal]"
score,4232.0
connections missing,[['Amsterdam Zuid': 'Schiphol Airport']: ['Arnhem Centraal': 'Dieren']: ['Den Haag Centraal': 'Leiden Centraal']: ['Den Haag Laan v NOI': 'Leiden Centraal']: ['Eindhoven': 's-Hertogenbosch']: ['Heemstede-Aerdenhout': 'Haarlem']: ['Leeuwarden': 'Heerenveen']: ['Leeuwarden': 'Groningen']: ['Maastricht': 'Sittard']]
