iteration,score
4,3106.775280898876
6,3146.134831460674
8,3194.4943820224717
10,3226.8539325842703
12,3361.573033707865
13,3507.292134831461
15,3808.3707865168544
16,3906.730337078652
17,3970.089887640449
36,4075.4494382022467
178,4185.808988764045
193,4245.168539325843
199,4333.52808988764
200,4341.52808988764
203,4350.52808988764
207,4354.52808988764
299,4359.52808988764
305,4464.887640449438
555,4471.887640449438
1544,4475.887640449438
1567,4480.887640449438
1674,4486.887640449438
1743,4487.887640449438
2826,4557.247191011236
2872,4571.247191011236
2930,4573.247191011236
3067,4577.247191011236
3125,4595.247191011236
3328,4596.247191011236
3489,4599.247191011236
